term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,n,p,i,n_chars,max_pos,n_pos,cat_pos,stop,dfidf,mean_tfidf
and,0.0642477646921646,0.0252182229138286,0.0263862049256559,-0.0894392241471073,-0.0637472448732901,0.0585743828820833,0.0436173635341168,0.0835939360306467,-0.036077468357975,0.1509458943361566,60,0.0007826052930204,10.319427511850286,3,NNP,1,{'NNP'},1,13.807922787734976,0.0233402184475503
wire,0.0240060753014369,-0.006080252123011,0.0394099313868397,0.007134713261076,-0.0395545071782337,-0.0581768838871101,0.011854319408892,-0.1084108627269922,-0.0167170400131389,0.0722227561241378,50,0.000652171077517,10.58246191768408,4,NNP,2,"{'NN', 'NNP'}",0,13.807922787734976,0.0162305151620172
businesses,-0.0050137094272878,-0.0087555370709113,0.0102537776295923,0.0233772774417196,-0.0021016339145173,0.0078890764460775,0.0071904910901118,0.0506958967225282,0.0458210338273529,-0.0041059760565927,16,0.0002086947448054,12.226318107458804,10,NNS,1,{'NNS'},0,13.807922787734976,0.0073074139181429
fixtures,-0.0073952674973275,0.0163721625115403,-0.0024010503037477,-0.004310553001194,-0.0083597004964381,0.012598290586347,0.0113030206680715,-0.0025048912683777,0.0007711014616434,-0.0083924553221907,22,0.0002869552741075,11.766886488821507,8,NNS,2,"{'NNS', 'NNP'}",0,13.807922787734976,0.0091066513592558
australia,0.0436998375016897,0.0180056567961114,0.0756282025077567,0.0657674391358706,-0.1453624198641934,-0.0651248637651777,-0.124598566174373,-0.122624298070102,0.1031185351970558,0.2248661397861358,122,0.0015912974291416,9.29558076989592,9,NNP,1,{'NNP'},0,13.807922787734976,0.0222015847953684
repair,0.0112749217257314,0.0113561122311603,0.0278675201966447,-0.0011049977368992,-0.0198592707141569,0.0193025461990848,0.0152346993607146,0.0234333378099863,-0.0128611724101269,0.0127604021829152,32,0.0004173894896109,11.226318107458804,6,NN,2,"{'NNP', 'NN'}",0,13.807922787734976,0.0092079154063631
configurations,-0.0068331898849889,0.0055750615467971,-0.0003025274818419,0.0086658979778261,0.0178076207401108,0.0021732758439075,-0.0075378662853676,0.0101367174248336,-0.0077084669465653,0.005446015321397,16,0.0002086947448054,12.226318107458804,14,NNS,2,"{'NNS', 'NNP'}",0,13.807922787734976,0.0042692421036016
notice,0.023983422670041,-0.0195403303123045,-0.0504607000932408,-0.0129636508407885,-0.001350119678034,-0.0008182384304904,0.0114379485309656,-0.0161949040186591,-0.0030086645653885,0.0089509842608489,20,0.0002608684310068,11.904390012571442,6,NN,2,"{'NNP', 'NN'}",0,13.807922787734976,0.0050964079812758
great,0.004810945532107,0.0130302458523534,0.0004639453020975,0.0063105459007883,0.0022908317749844,0.0219232422697526,-0.0006566244130212,0.018312597661344,-0.0118834247183933,0.0058075106804644,17,0.0002217381663557,12.138855266208465,5,NNP,1,{'NNP'},0,13.807922787734976,0.0041324016491611
mail,0.0216142160690116,0.0185745571110658,0.0081010306132248,-0.0157147700139287,-0.0128941589256024,0.0195282604694756,-0.0018552725715004,-0.0395066370076407,-0.0308815739282214,0.0132364452443145,24,0.0003130421172081,11.641355606737648,4,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0110365924029888
skills,0.0042940760269226,0.0185478978267404,0.0097924513173279,0.006786995167884,-0.0153666858833537,0.0137241402331966,0.0124357850478585,0.0102417952465183,0.0161458482594983,-0.018158455436047,22,0.0002869552741075,11.766886488821507,6,NNS,2,"{'NNS', 'NNP'}",0,13.162920156096678,0.0064087085253003
function,-0.0005170067102374,0.0024862181626174,0.0012928563469654,0.0019888078297731,-0.0013924948790884,-0.0001645319938203,2.817811703848661e-05,-0.0068393956269138,-0.0059213018228719,0.0021052050343271,17,0.0002217381663557,12.138855266208465,8,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0055562952299443
grade,0.0014205044508248,-0.0074993158644583,0.009061731811254,-0.0037650051818255,0.0232625055736411,-0.0020722222477366,-0.0018813013792973,-0.0096499580843748,-0.0045255441054417,0.020870964890548,22,0.0002869552741075,11.766886488821507,5,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0042922270834064
reason,-0.0015493900195961,0.0015215396075082,-0.009471580234008,0.0028090519800526,0.0019691440011142,0.0146343166495815,-0.0010308049956422,0.0052405403537552,-0.0052839345166422,0.0159587654871969,18,0.0002347815879061,12.056393106016492,6,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0029193558943913
medical,-0.003850944997092,-0.0098752369594848,-0.0005116281157792,0.0029728680663713,0.0328539086029438,-0.0152698486440785,0.0079321439756032,-0.0034125190739399,-0.0084441973901933,0.0110828926515897,23,0.0002999986956578,11.702756151401791,7,NNP,1,{'NNP'},0,13.162920156096678,0.0054952052558446
thank,-0.0058364644275857,0.0029738887000311,-2.9755794038278724e-05,-0.0040302107355782,-0.0114052975522687,0.0431122566196297,0.0120371521597719,-0.0175235279228484,0.0034330219280635,-0.0217110716830998,19,0.0002478250094564,11.978390594015218,5,NNP,2,"{'NN', 'NNP'}",0,13.162920156096678,0.0066457631415694
hardness,-0.0176646174339857,-0.0198158550101264,-0.0086145805787571,-0.0006895434635984,0.0168597442243979,-0.0052018620345285,-0.0086605485817884,-0.0023554981356518,0.0005902401487894,0.0265056786101585,22,0.0002869552741075,11.766886488821507,8,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0053690396665807
users,0.0166156128153463,-0.0063132374759718,-0.0056416995285894,0.0028583352037992,-0.0019003122677455,0.0210322816052017,0.0081615090547275,0.015334023401281,0.01698174430607,0.0082846118014021,24,0.0003130421172081,11.641355606737648,5,NNS,1,{'NNS'},0,13.162920156096678,0.0032447436358495
examples,-0.000939098441216,0.0041269313322477,-0.0089811376460874,0.0037115436554373,0.0114832541261801,0.0098728368448031,0.0127321526223936,-0.0112788093825277,-0.0161849692752703,0.0091846390525037,17,0.0002217381663557,12.138855266208465,8,NNS,2,"{'NNS', 'NNP'}",0,13.162920156096678,0.0057949413969156
elements,-0.0034448294729846,-0.011755974936054,0.0063270796469649,-0.0215609929711101,0.0013001258247253,0.008944702770003,-0.0023534850988335,0.0097429600515429,-0.0058898372526281,0.0025331224715659,18,0.0002347815879061,12.056393106016492,8,NNS,1,{'NNS'},0,13.162920156096678,0.0041096982941811
method,-0.0044041776690619,-0.0104962497261125,-0.0062975393585334,-0.0112675003469647,-0.0031102864950072,0.0175669130823938,0.0021129155590462,0.0032721748573804,-0.0048157488347485,-0.0055391134826508,19,0.0002478250094564,11.978390594015218,6,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0039901486546271
melting,-0.0208404225151871,0.008625557807565,-0.0130954501322343,-0.0047127943130272,-0.0030514177335159,-0.0122332232263495,-0.0092868875091458,0.0034743268358661,-0.0058218137473335,0.008935504047581,17,0.0002217381663557,12.138855266208465,7,NNP,2,"{'NN', 'NNP'}",0,13.162920156096678,0.0047302324947843
pride,0.0036553970136468,0.0014297424003329,-0.0060323226506223,-0.0021096219011049,0.0034813328766387,0.0095362422076856,0.0157987189406559,-0.0216565541247071,-0.0093808888475585,-0.0014509034473998,12,0.000156521058604,12.641355606737648,5,NN,1,{'NN'},0,13.162920156096678,0.0038102182604323
visit,0.0342932668097653,-0.001345656901195,0.0036893212832818,-0.0005483763938896,-0.0307392299934899,0.0253989047891265,-0.0020857548623177,-0.0094058201631315,-0.0286864888222864,0.0374651799419288,27,0.0003521723818592,11.471430605295335,5,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0121475170147686
collection,0.0204845857207919,0.0041644859522801,-0.0111286063343542,0.0007244048177753,-0.0060447359696753,0.030204118330626,0.0113383806378718,0.009449007093907,-0.0125255064723399,0.0170117256201526,21,0.0002739118525571,11.834000684680044,10,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0060986113589593
injection,-0.0925217897429882,-0.1002922419499747,0.0242566023266877,-0.1060346575460604,-0.0220723813182616,-0.0895923160641938,0.1249424261153089,-0.0897580118598583,-0.1109774432477031,0.0671588711682718,76,0.0009913000378259,9.978390594015218,9,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0207688607889193
foundation,0.0062663973167503,-0.0087850020232789,0.0041747319291619,-0.0028571445107476,0.0309050698788961,0.0126466518846663,-0.0009060627639052,-0.0113420321238858,-0.0003024834282742,-0.0246994701964956,17,0.0002217381663557,12.138855266208465,10,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0057146353287144
client,0.0013701384932377,-0.0050755084697211,0.0260236681552495,0.0421616366097567,-0.0162298262981272,0.0164474391182142,0.01029519336728,0.0376100284561868,0.0352414117415919,-0.0006239210693203,35,0.0004565197542619,11.097035090513838,6,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0146364674881023
available,0.0045430081867351,-0.001812955668065,-0.0015233527754885,0.003859263487569,0.0033317370828425,-0.0025865042481032,0.0104931161668313,-0.0138086294161264,-0.0174648823913439,0.0105213732059514,14,0.0001826079017047,12.4189631854012,9,NNP,1,{'NNP'},0,13.162920156096678,0.0033689896419458
post,0.0107210669242159,0.0020120628972,-0.0054279545223953,-0.0037846387242448,-0.0034986088064905,0.0084087421671845,-0.0040927801766664,0.0087721215052118,-0.0253685363455413,-0.002140375733423,16,0.0002086947448054,12.226318107458804,4,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0044077022520482
online,0.0165414981069937,-0.0019088303706876,-0.010095820467548,-0.0038071920388639,-0.0127331975880919,0.0321114056173978,0.0022450850695577,-0.0174507748784654,-0.0099404312649815,0.0035973129688303,16,0.0002086947448054,12.226318107458804,6,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0043361431294301
following,1.0640232132952603e-05,-0.0079400340752297,-0.0081588728624103,0.0017185796286511,0.004365310796467,0.0029028151716221,0.0109950849202607,0.000520287668971,-0.0080941707508239,0.0061210624431673,13,0.0001695644801544,12.525878389317713,9,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0026034883902841
specification,-0.0165459586971389,0.0355021920230064,0.0057312550918217,-0.0395507745551237,-0.0161247753442288,-0.04027932525685,0.0452322204276531,-0.0130658601135686,-0.0065538592130198,0.0503712714793715,41,0.0005347802835639,10.868766102840722,13,NNP,2,"{'NN', 'NNP'}",0,13.162920156096678,0.0091571048834815
inquiries,-0.0050910107348837,-0.0245899928485449,0.010303992080416,-0.0063633578224344,0.0018107060972323,-0.0038185766225305,0.0299090241887624,-0.0068295305302618,-0.0008020263428738,-0.0175938782634096,15,0.0001956513232551,12.319427511850286,9,NNS,2,"{'NNS', 'NNP'}",0,13.162920156096678,0.0072943069765994
competition,-0.0020996802314619,-0.0046841960070019,0.001329223609315,0.0064479252740346,-0.0070609821930203,0.0085677910691896,-0.000866973501805,-0.0010150154903582,0.0147135084483928,0.0058516024952455,13,0.0001695644801544,12.525878389317713,11,NN,1,{'NN'},0,13.162920156096678,0.0029305289917904
agriculture,-0.0168509885043685,0.0114849546311978,0.0015570345167177,0.0003844601426118,-0.0096320633032382,-0.0128226417838367,-0.0144633738005372,-0.0211750104490937,0.0069524286335185,0.0135476786479445,16,0.0002086947448054,12.226318107458804,11,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0078848554708655
single,-0.0193740629185235,-0.01731946489347,0.0010049542141595,0.0096353601006913,0.0050708423654125,-0.016232033171857,-0.020119850953913,0.0065012742315118,0.0024390437503635,0.0244880321234177,31,0.0004043460680605,11.272121797071929,6,NNP,1,{'NNP'},0,13.162920156096678,0.0062098774223668
thousands,-0.0024148232932873,0.0078093610564737,-0.0064485648252159,0.0103213194769356,-0.00323287914054,0.0219346286572084,-0.0042792423465131,-0.0203927024872156,-0.0049882482143784,0.0089371331195202,15,0.0001956513232551,12.319427511850286,9,NNS,2,"{'NNS', 'NNP'}",0,13.162920156096678,0.0045396777609634
member,-0.0027443084199659,-0.0237654034122561,0.0092235844425523,0.0075756032347687,-0.0127626386980316,0.0379004249152422,0.0056893626118658,0.0134909245532614,0.0301506594174356,-0.0229046120971562,30,0.0003913026465102,11.319427511850286,6,NN,2,"{'NN', 'NNP'}",0,13.162920156096678,0.0050014064835065
availability,0.0058107374205807,0.0066752272595722,-0.0033658225048894,-0.0111618494655429,-0.0054333302619975,0.0055881658757384,0.0052946991160043,-0.0022715194384777,-0.0033636242440689,0.0047960905860997,15,0.0001956513232551,12.319427511850286,12,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0039346698309032
furnaces,-0.0093876235111034,-0.0062418370776699,0.0015470912384033,0.0122537797273503,0.0072030117576792,-0.0026689558607817,7.09284449350671e-05,0.0186248982134374,0.0017579776972407,0.007494006264861,16,0.0002086947448054,12.226318107458804,8,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,13.162920156096678,0.0042698181774813
food,0.0011273575801768,0.0088244047642209,0.0045550589517149,0.0007795546623002,0.0148009327243439,0.00129611415662,0.0096946141040477,0.0189509674222067,-0.0169311635015855,-0.0048208564422477,16,0.0002086947448054,12.226318107458804,4,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0059451041550083
action,-0.0004306518766243,-0.0083488739906596,-0.0010545291271348,-0.0033363296130791,-0.0067889070832008,0.0041821485667373,0.0051554561624461,-0.0034081529387743,0.0107414344953277,0.0058286060495943,15,0.0001956513232551,12.319427511850286,6,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0034096026519567
personnel,-0.0014724542231626,-0.0133784739986131,0.0152655851517813,-0.0003080682776361,0.0183787268913157,0.0078928619532705,-0.0031683546177769,0.0092885210371606,0.0147870773407376,0.0105455339282292,14,0.0001826079017047,12.4189631854012,9,NNS,2,"{'NNS', 'NNP'}",0,13.162920156096678,0.0051719143620279
pipe,0.0286510355189883,0.0149685307754868,-0.0180370768662831,-0.0183929170660655,-0.0222635436160369,-0.0510549260267095,0.0176448558167347,0.0424748171725833,0.0282154960922864,0.0008199045133749,40,0.0005217368620136,10.904390012571442,4,NN,2,"{'NNP', 'NN'}",0,13.162920156096678,0.0092631508284032
offer,-0.0016370545075551,0.0014361696930938,0.0032982831411677,-0.0072120173074027,-0.010071964593109,0.0040515017913792,-0.018994500688232,-0.0218974520126967,-0.022031030950278,-0.0045004832811656,16,0.0002086947448054,12.226318107458804,5,NN,1,{'NN'},0,13.162920156096678,0.0053867012018074
model,-0.0126612789971186,0.0179645933601468,0.0144539510269958,0.0343526548466621,0.0206742788397677,-0.0421953001952408,-0.0003769530090263,0.0576218471060364,-0.053181480367369,0.0027106159126571,34,0.0004434763327115,11.138855266208465,5,NNP,2,"{'NN', 'NNP'}",0,12.481684312872018,0.0123420983771941
dimensions,0.0011061921251721,0.0054520498903215,-0.012534752975077,0.0015835827969952,0.0156847355107591,-0.000968951238851,-0.007442864596759,-0.0056122919068224,-0.0030904586436357,0.0045993686846633,15,0.0001956513232551,12.319427511850286,10,NNS,1,{'NNS'},0,12.481684312872018,0.0041954700391907
code,0.0070726890057603,0.0008638456092171,-0.0360070396964178,-0.0062065653540326,-0.003980544047421,0.0279104771771283,0.0050833837065826,-0.0262070374855258,-0.0044486936402365,0.0116564956123937,27,0.0003521723818592,11.471430605295335,4,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.004558074288878
internet,0.0255407580425417,-0.0050512147230644,-0.0267900123628591,0.004454436729196,-0.0029139675211751,0.0079138281150058,0.0088844169987066,-0.0040136041499756,0.0055756994727082,0.0097539567943029,19,0.0002478250094564,11.978390594015218,8,NNP,2,"{'NN', 'NNP'}",0,12.481684312872018,0.00400523972963
pages,0.0214125518175494,0.0323927356207439,-0.0310273322829614,-0.0286523850819899,-0.0125245755777649,0.0426636423024618,-0.0174636369651868,-0.0232846904821193,-0.0944483976088788,-0.0294191243196042,35,0.0004565197542619,11.097035090513838,5,NNS,2,"{'NNS', 'NNP'}",0,12.481684312872018,0.0100923185794817
impact,-0.0020383878401619,-0.0026033674155213,0.0096247316752297,0.003904698454609,-0.0075264979059747,0.004518939755098,-0.0066303518186107,0.0140969266694351,-0.0285472413034688,0.0167635695309186,23,0.0002999986956578,11.702756151401791,6,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0057455299508421
policies,0.0146474186975322,-0.0024525969961581,-0.0061145481487341,0.0069229391377607,0.015172799500666,0.0211056972318273,0.0057293326674526,0.0262152656157152,-0.0316470053443305,0.0378927901721896,26,0.0003391289603088,11.525878389317713,8,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,12.481684312872018,0.0051996853740828
edge,0.0047951461800328,0.0029720813854626,0.0079790694700028,0.0173120886294195,-0.004610596180157,0.0082297448601889,-0.0131694223956771,0.0121715833119748,-0.0084417524855653,0.0218058777813013,26,0.0003391289603088,11.525878389317713,4,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0047063230558117
ohio,0.0256428257718567,0.0045802468935697,-0.0016333799993258,0.0274147345885265,0.0072416185790932,0.0641556821531682,0.0381783969451922,0.0651387178698219,0.0105942813120736,0.0425167667584531,47,0.000613040812866,10.671729255781168,4,NNP,1,{'NNP'},0,12.481684312872018,0.0120398213589356
telephone,-0.0076152645336973,0.0417604044376793,0.0047965345105929,-0.0205570810635958,-0.0549362748339449,-0.0405312913374406,0.0055483065156264,-0.1085419139286117,0.0979965005560011,0.0927819868364788,28,0.0003652158034095,11.4189631854012,9,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0155791406799115
monday,0.0207570545104379,0.0033926382681156,0.0046316826934778,0.0094953211916144,-0.0158814435681898,0.0346072842989552,-0.0104655966071078,-0.0046807782099649,-0.0230989223203669,0.0131446907874455,23,0.0002999986956578,11.702756151401791,6,NNP,1,{'NNP'},0,12.481684312872018,0.0052709141752588
employment,0.0178542384206975,-0.0137906112400738,-0.0255160858280017,0.0235241356579318,0.006161236769239,0.0758386890052296,0.0229224476667777,-0.0171513646142607,0.0206859874084119,-0.0181562311902224,44,0.000573910548215,10.766886488821507,10,NN,2,"{'NN', 'NNP'}",0,12.481684312872018,0.009946371506579
mi,-0.0475168357066377,0.0445637939987256,-0.0042768648404956,0.0428654267351932,0.0210577510994757,0.0139238616010454,0.0203312574064384,-0.0376825203153717,0.0614108183654523,-0.0481063614730653,43,0.0005608671266646,10.800053352756706,2,NNP,2,"{'NN', 'NNP'}",0,12.481684312872018,0.012263203219144
force,0.011410847596157,0.00172145483708,0.0061935503006103,-0.008132875340474,0.0009190601223972,0.0138675197579517,-0.0021713388855614,0.0129945239985551,-0.0121235875580793,-0.0041672608561516,18,0.0002347815879061,12.056393106016492,5,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0033749246576024
schedule,-0.0235589992151996,-0.0133208430392462,0.0117261820917971,-0.0105871855900093,-0.0239145937743976,0.0248981547222697,-0.01114583868035,0.0207681555576828,0.0140721308143089,0.0122844633048783,22,0.0002869552741075,11.766886488821507,8,NNP,2,"{'NN', 'NNP'}",0,12.481684312872018,0.0091315110492945
f,-0.0142047248214274,-0.0087640228100565,0.0075533667707971,0.0201529300295184,0.0002746365059905,-0.011214137296507,-0.0160854250520288,-0.0188974871626907,-0.0089912751535963,-0.0111224552630483,18,0.0002347815879061,12.056393106016492,1,NNP,2,"{'NN', 'NNP'}",0,12.481684312872018,0.0068804932172419
browser,0.022956194769836,-0.0040669108265025,-0.0357053927041529,0.0107625396250521,0.0087467882843308,0.0608514091415219,0.0160287707467104,-0.0122537351664044,0.0094720250063832,-0.0101152616261926,37,0.0004826065973626,11.016864741829854,7,NN,1,{'NN'},0,12.481684312872018,0.0083653609555455
transfer,0.0010680289246733,-0.017945171045267,-0.0033751862422387,0.0016135889147433,-0.0051971010213344,0.0320351009617562,0.0158635781290097,0.0046177227466728,0.0098845441905538,0.0024492683505501,19,0.0002478250094564,11.978390594015218,8,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.005053565264915
loss,0.0076331819673817,0.0050147919810614,-0.0063683929073115,-0.0076353755394557,0.0147058949931565,-0.0065917999878706,0.0073024666019586,0.0111661971282966,-3.211895917955645e-05,0.0116129091469265,13,0.0001695644801544,12.525878389317713,4,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0032587567589332
categories,0.0198565575753242,0.0236750069262828,-0.0099744593149378,-0.0028295324579362,-0.0227261569005392,0.0620800010061174,-0.0253313396074748,0.0242201211382477,0.0017881847865022,-0.0924785997288253,38,0.0004956500189129,10.978390594015218,10,NNPS,3,"{'NNS', 'NNP', 'NNPS'}",0,12.481684312872018,0.0095461950674245
weeks,-0.002701590534767,0.0055366780278507,-0.0054063742340664,0.0035127328067542,0.0090107793916474,0.0153394822694548,-0.003949117225559,0.0059461654695394,-0.0131997393725502,0.0049885788182741,13,0.0001695644801544,12.525878389317713,5,NNS,1,{'NNS'},0,12.481684312872018,0.0041491729829487
fact,-0.0013602773545223,-0.004383382142523,0.002333039308339,0.0024655980087872,-0.0001350683782353,0.0133289288009142,-0.0027239885363256,0.0161076052527324,-0.0093356363447456,0.007855639417031,13,0.0001695644801544,12.525878389317713,4,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0031140196384839
units,-0.0057328358772136,-0.0101430480930911,-0.0003908288330266,0.0011243312018427,-0.000965936115798,0.002949254252824,-0.0070405509985302,0.0042530680007408,0.0140267383700462,-0.0083947826149969,18,0.0002347815879061,12.056393106016492,5,NNS,2,"{'NNS', 'NNP'}",0,12.481684312872018,0.0049559996561992
furnace,-0.0143138720531619,-0.0045040943111306,-0.0074964442083058,0.0171138317044372,0.0017138095410194,-0.009625135316281,-0.0197068068135985,0.0089920189891795,-0.0179854832287791,0.0034266572644747,15,0.0001956513232551,12.319427511850286,7,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0067529668887063
party,0.0170370505776725,-0.0083618595313019,-0.0350552107402515,0.0048886626048155,0.0067013572982986,0.0343415083689347,0.0152571914433654,-0.0162608094786478,0.0005221061816421,0.0234426028402133,18,0.0002347815879061,12.056393106016492,5,NN,1,{'NN'},0,12.481684312872018,0.0038184206912257
fittings,0.0224741979334531,0.0671365225985046,0.019088133896828,-0.1493485482478221,-0.0173691837551191,-0.063336322301584,0.1372553098792355,0.0954095176434916,0.1137523124777572,-0.0628762761953003,49,0.0006391276559667,10.611608263343596,8,NNS,2,"{'NNS', 'NNP'}",0,12.481684312872018,0.0187383114625193
video,0.0169469759581056,-0.0147707811491706,0.0141105384146695,-0.0034131950455899,-0.0120947804982488,0.0623733492182591,-0.0003449082669621,0.0199976558490466,0.034614846550459,-0.0238344095078415,27,0.0003521723818592,11.471430605295335,5,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0077528401973085
purposes,0.0502971695619611,-0.0129263463181827,-0.0827263296545646,-0.0061312783710585,-0.0041114942664733,0.0430663484215948,0.0303008925188103,-0.0368246323146814,0.02189840838723,0.002427792424892,21,0.0002739118525571,11.834000684680044,8,NNS,1,{'NNS'},0,12.481684312872018,0.0062862354969977
statement,-0.0006864551334042,-0.0234433520204378,-0.045654674185455,-0.0058944745406244,-0.0006077623394484,0.009043137320322,0.0260283174427228,-0.030339409793787,0.0091704369620122,0.002075175674434,28,0.0003652158034095,11.4189631854012,9,NNP,2,"{'NN', 'NNP'}",0,12.481684312872018,0.0063014318307799
g,-0.000844498483733,0.0064455561997046,-0.0189946345811439,-0.0065630164267357,0.0021047433552106,0.0089907714245781,0.0014417916339526,-0.0176317747635609,-0.0097217749926267,-0.0083408250449187,14,0.0001826079017047,12.4189631854012,1,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0036868636779635
thickness,1.4427256225152264e-06,0.0047724450590747,-0.0036533239817896,-0.0028123740147782,0.0049064493003626,0.0063688698478678,0.0020583136611548,-0.0110309581831716,-0.0339809451138914,-0.0076685037486526,16,0.0002086947448054,12.226318107458804,9,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0059111506078976
training,-0.0150195701689821,-0.0113702185840485,0.0096705252041681,0.0276765997072066,-0.0181340058481861,0.0256068178723276,-0.0077848875094273,0.014990571520239,0.0556475776531452,-0.0194037076284355,28,0.0003652158034095,11.4189631854012,8,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.008520000358143
point,-0.0177953527785982,-0.0230815007766695,-0.0031823733777615,-0.012087191719471,-0.0064880361689114,0.0111289655613421,-0.0105461190219406,0.0161694646813774,0.0031060434493689,0.0139024124405601,20,0.0002608684310068,11.904390012571442,5,NN,1,{'NN'},0,12.481684312872018,0.0043512670277503
array,0.0120897971061771,-0.0054191870014493,0.0073879480266276,0.0048119844446525,0.0197704699247804,0.0105707208105483,-0.0032734292534848,-0.0087322984731584,0.0148947424531442,0.0109989611913103,17,0.0002217381663557,12.138855266208465,5,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0044277599604252
automation,-0.0141545365010476,-0.0012060521419713,-0.0052303554744615,0.0075913755659321,0.0183127222776632,0.00889990064068,0.0244793704875288,0.0382434890397196,0.0328105792548782,0.000269646563398,21,0.0002739118525571,11.834000684680044,10,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0075069465001066
corporation,-0.0193631936409989,0.0195926546415239,-0.0142448562824644,0.0140859346853716,0.0078353506362337,0.0099774374367396,0.0043950350109733,0.0136176951869042,0.0367950424804403,0.0016518512891956,14,0.0001826079017047,12.4189631854012,11,NNP,2,"{'NN', 'NNP'}",0,12.481684312872018,0.0057389064219433
is,0.0075240858864392,-0.0052027772329692,0.002453482228754,-0.0064590989912558,-0.0095307066500434,0.0189580305447521,0.0147765393224985,0.0140332668550061,-0.0163675809865191,0.0429123022092971,17,0.0002217381663557,12.138855266208465,2,NNP,1,{'NNP'},1,12.481684312872018,0.0055700891291407
set,-0.0106038740551808,0.0001726614847499,-0.0031496969127131,0.0092122903065511,0.0015751812619543,0.0111787844463258,-0.0067241161491516,-0.0001691714480935,-0.0070711651466263,-0.0086167740401808,16,0.0002086947448054,12.226318107458804,3,NNP,2,"{'NN', 'NNP'}",0,12.481684312872018,0.0039110117140405
whether,-0.0055394005185425,0.0054851127276312,-0.0062143653763287,-0.0026916482802337,-0.0044119212035738,0.0049054593496691,-0.0039807137308711,0.0028067469029276,0.0010519993450532,-0.0031582705207399,14,0.0001826079017047,12.4189631854012,7,NNP,1,{'NNP'},0,12.481684312872018,0.0029597596097849
consistency,-0.0063350031806601,-0.0115755185548557,-0.0021637965108583,0.0138130970642177,-0.0078774840734402,-0.0206224917891658,-0.0174903970584453,-0.008678719247137,0.0267492745696073,0.0085174329269194,17,0.0002217381663557,12.138855266208465,11,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0047663503507253
devices,-0.004709483972975,-0.0050787813368643,0.0012233801175401,0.0065683020730065,0.011093822215144,-0.0071792026026551,0.0029519859171734,0.0145005047880936,-0.0035148195666315,0.0153094870353907,21,0.0002739118525571,11.834000684680044,7,NNS,3,"{'NNS', 'NNP', 'NNPS'}",0,12.481684312872018,0.0047392883060052
leaders,0.0123268482147718,-0.0068306136453436,0.0154379517560715,0.0186267664597659,-0.0019655270054424,-0.0019692895078512,0.0159162528476075,0.0052330827258048,0.0105211761803255,0.0107669681718254,16,0.0002086947448054,12.226318107458804,7,NNS,2,"{'NNS', 'NNP'}",0,12.481684312872018,0.0041668337284811
top,0.0076182172677943,0.0034201470163782,0.0149145005750547,-0.0109460066220879,-0.0127097956668968,-0.002893728969477,0.0028308873676273,0.0453997727050561,-0.0050787797539001,-0.0043533564902311,22,0.0002869552741075,11.766886488821507,3,NN,2,"{'NNP', 'NN'}",0,12.481684312872018,0.0075306656443031
