company_id,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
730,0.00047619048279121226,0.00047619048862703616,0.00047619048029493737,0.00047619048365981736,0.0004761904864776906,0.00047619048458548457,0.0004761904821099872,0.0004761904836458082,0.0004761904822533909,0.0004761904804776294,0.00047619048491306037,0.0004761904828655263,0.9909523808106419,0.00047619048486925735,0.0004761904826077461,0.0004761904850409388,0.0004761904818363476,0.00047619048357317367,0.00047619048579907304,0.0004761904829300888
734,0.00036496350946263294,0.00036496351272058034,0.000364963507394213,0.00036496350906435826,0.00036496351272486327,0.0003649635101446675,0.0003649635098033989,0.00036496350978158933,0.0003649635096298647,0.00036496350594926897,0.0003649635098484598,0.0003649635075857248,0.9930656933260722,0.0003649635095438721,0.0003649635059733894,0.00036496350816107626,0.0003649635082537741,0.00036496351031575406,0.0003649635092979434,0.00036496350827238625
741,0.0004950495176272071,0.0004950495192975354,0.0004950495122728936,0.0004950495106238513,0.0004950495151629796,0.3704007719103085,0.0004950495178782597,0.0004950495233831582,0.0004950495166398227,0.0004950495190182601,0.0004950495204975085,0.0004950495176521045,0.0004950495136698397,0.0004950495140422936,0.000495049514926922,0.000495049508941689,0.0004950495148857588,0.00049504951381977,0.6206883367983252,0.0004950495210263378
748,6.675567467066739e-05,6.675567531341191e-05,6.67556746670325e-05,6.675567479709199e-05,6.675567522659687e-05,6.67556752182e-05,0.9987316421734159,6.675567534694974e-05,6.675567489487299e-05,6.675567508493474e-05,6.675567510928493e-05,6.67556752396353e-05,6.675567524732497e-05,6.675567527010656e-05,6.675567456371783e-05,6.675567474917835e-05,6.675567485861488e-05,6.67556759406327e-05,6.67556751267231e-05,6.675567525899765e-05
771,0.00012919896748071847,0.00012919897800276993,0.00012919896723013262,0.00012919896767963195,0.00012919896822260617,0.00012919896810709717,0.0001291989680305684,0.00012919896842019993,0.0001291989673377837,0.00012919896767442734,0.00012919896810991858,0.00012919896807429455,0.0001291989682704412,0.00012919896807730605,0.0001291989671497931,0.00012919896778226467,0.00012919896754048785,0.00012919896809221814,0.0001291989681111904,0.997545219600606
781,0.00010548523487114213,0.0001054852343861593,0.00010548523352387249,0.020517034907750455,0.00010548523411376838,0.00010548523396796865,0.00010548523396801801,0.17732571778353923,0.0001054852339284794,0.00010548523399052777,0.6713701393402063,0.00010548523424679963,0.00010548523394987415,0.00010548523392959637,0.00010548523308096867,0.00010548523315150977,0.00010548523341834844,0.00010548523392103786,0.00010548523411059827,0.12909934422594538
793,0.0009259259365094937,0.0009259259393632223,0.0009259259352123562,0.0009259259504113336,0.0009259259544231439,0.0009259259422580244,0.0009259259408809851,0.0009259259389341274,0.0009259259267199803,0.0009259259376875723,0.0009259259424324866,0.0009259259639608042,0.0009259259363753824,0.00092592594795318,0.11803647396621546,0.0009259259350212353,0.0009259259426620721,0.8652968590677291,0.0009259259417733102,0.0009259259534766605
794,0.00016233766474266792,0.00016233766419784443,0.0001623376632703152,0.00016233766354779744,0.00016233766605912753,0.00016233766560651758,0.00016233766414830737,0.00016233766579158956,0.00016233766427022027,0.00016233766437069908,0.9969155843704856,0.0001623376662363753,0.00016233766486454748,0.00016233766388093116,0.0001623376629982543,0.00016233766485106572,0.00016233766476866354,0.00016233766631235566,0.00016233766513952327,0.0001623376644575517
797,0.00022727272968369055,0.00022727273088082438,0.0002272727312444736,0.00022727273100289636,0.0002272727327183478,0.00022727273144609528,0.0002272727296451638,0.0002272727310249404,0.00022727272914156761,0.00022727273464979295,0.000227272730893915,0.00022727273137282457,0.00022727273067882803,0.00022727273034115177,0.00022727272890109008,0.00022727272958797027,0.0002272727320602484,0.9956818181116841,0.0002272727313221552,0.00022727273171980068
825,0.006250000130927327,0.006250000023369123,0.006250000000002307,0.0062500000895282706,0.006250000091191308,0.006250000207849277,0.4149910772093584,0.0062500000286596635,0.006250000019529215,0.0062500000068946154,0.006250000047462618,0.006250000071091663,0.006250000057461237,0.006250000037118495,0.006250000003831184,0.006250000000002306,0.0062500000850544005,0.0062500001251047455,0.006250000139021639,0.47250892162654223
828,0.00029069767485120153,0.00029069767651863,0.0002906976757854425,0.0002906976763180978,0.00029069767646172824,0.0002906976759301744,0.0002906976756403318,0.00029069767610373764,0.0002906976764860302,0.00029069767620924363,0.00029069767632063803,0.00029069767634021465,0.0002906976757457211,0.00029069767603863,0.00029069767482127283,0.00029069767471941735,0.00029069767660348323,0.00029069767628589255,0.00029069767600436633,0.9944767441568159
829,0.0006097561089931178,0.0006097561152545019,0.0006097561135861473,0.0006097561117593915,0.0006097561053947338,0.0006097561084781421,0.0006097561031934384,0.0006097561089333935,0.0006097561058256231,0.0006097561099038734,0.24734618441473183,0.23126551831113817,0.0006097561123911817,0.0006097561093155158,0.0006097561062913382,0.0006097561029615031,0.0006097561115608524,0.511022443417037,0.0006097561118049719,0.0006097561114451159
